epoch (ms),time (-11:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g),
1.66E+12,2022-07-20T15:56:51.689,20.44,0.188,0.738,0.553,
1.66E+12,2022-07-20T15:56:51.729,20.48,0.164,0.722,0.529,
1.66E+12,2022-07-20T15:56:51.769,20.52,0.168,0.779,0.546,
1.66E+12,2022-07-20T15:56:51.809,20.56,0.187,0.845,0.559,
1.66E+12,2022-07-20T15:56:51.849,20.6,0.189,0.862,0.556,
1.66E+12,2022-07-20T15:56:51.889,20.64,0.184,0.851,0.532,
1.66E+12,2022-07-20T15:56:51.929,20.68,0.2,0.858,0.532,
1.66E+12,2022-07-20T15:56:51.969,20.72,0.212,0.855,0.505,
1.66E+12,2022-07-20T15:56:52.009,20.76,0.237,0.867,0.524,
1.66E+12,2022-07-20T15:56:52.049,20.8,0.255,0.89,0.511,
1.66E+12,2022-07-20T15:56:52.089,20.84,0.258,0.864,0.51,
1.66E+12,2022-07-20T15:56:52.129,20.88,0.256,0.862,0.518,
1.66E+12,2022-07-20T15:56:52.169,20.92,0.252,0.875,0.525,
1.66E+12,2022-07-20T15:56:52.209,20.96,0.246,0.867,0.516,
1.66E+12,2022-07-20T15:56:52.249,21,0.237,0.858,0.52,
1.66E+12,2022-07-20T15:56:52.289,21.04,0.227,0.845,0.514,
1.66E+12,2022-07-20T15:56:52.329,21.08,0.222,0.84,0.513,
1.66E+12,2022-07-20T15:56:52.369,21.12,0.219,0.833,0.513,
1.66E+12,2022-07-20T15:56:52.409,21.16,0.224,0.867,0.517,
1.66E+12,2022-07-20T15:56:52.449,21.2,0.228,0.879,0.517,
1.66E+12,2022-07-20T15:56:52.489,21.24,0.227,0.857,0.515,
1.66E+12,2022-07-20T15:56:52.529,21.28,0.217,0.817,0.487,
1.66E+12,2022-07-20T15:56:52.569,21.32,0.167,0.742,0.489,
1.66E+12,2022-07-20T15:56:52.609,21.36,0.193,0.633,0.468,
1.66E+12,2022-07-20T15:56:52.649,21.4,0.171,0.697,0.446,
1.66E+12,2022-07-20T15:56:52.689,21.44,0.23,0.926,0.455,
1.66E+12,2022-07-20T15:56:52.729,21.48,0.344,1.031,0.557,
1.66E+12,2022-07-20T15:56:52.769,21.52,0.371,0.887,0.506,
1.66E+12,2022-07-20T15:56:52.809,21.56,0.328,0.782,0.406,
1.66E+12,2022-07-20T15:56:52.849,21.6,0.413,0.798,0.547,
1.66E+12,2022-07-20T15:56:52.889,21.64,0.52,0.848,0.516,
1.66E+12,2022-07-20T15:56:52.929,21.68,0.503,0.844,0.416,
1.66E+12,2022-07-20T15:56:52.969,21.72,0.476,0.773,0.368,
1.66E+12,2022-07-20T15:56:53.009,21.76,0.605,0.829,0.423,
1.66E+12,2022-07-20T15:56:53.049,21.8,0.597,0.918,0.32,
1.66E+12,2022-07-20T15:56:53.089,21.84,0.569,0.844,0.254,
1.66E+12,2022-07-20T15:56:53.129,21.88,0.602,0.713,0.409,
1.66E+12,2022-07-20T15:56:53.169,21.92,0.661,0.811,0.374,
1.66E+12,2022-07-20T15:56:53.209,21.96,0.608,0.657,0.25,
1.66E+12,2022-07-20T15:56:53.249,22,0.685,0.802,0.477,
1.66E+12,2022-07-20T15:56:53.289,22.04,0.617,0.811,0.421,
1.66E+12,2022-07-20T15:56:53.329,22.08,0.617,0.598,0.411,
1.66E+12,2022-07-20T15:56:53.369,22.12,0.564,0.727,0.332,
1.66E+12,2022-07-20T15:56:53.409,22.16,0.656,0.921,0.325,
1.66E+12,2022-07-20T15:56:53.449,22.2,0.486,0.946,0.237,
1.66E+12,2022-07-20T15:56:53.489,22.24,0.524,0.76,0.541,
1.66E+12,2022-07-20T15:56:53.529,22.28,0.565,0.751,0.439,
1.66E+12,2022-07-20T15:56:53.569,22.32,0.465,0.597,0.789,
1.66E+12,2022-07-20T15:56:53.609,22.36,0.563,0.888,0.599,
1.66E+12,2022-07-20T15:56:53.649,22.4,0.48,1.143,0.453,
