epoch (ms),time (-11:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g),
1.65844E+12,2022-07-21T16:11:23.177,17.2,-0.413,-0.925,0.707,
1.65844E+12,2022-07-21T16:11:23.217,17.24,-0.419,-0.891,0.642,
1.65844E+12,2022-07-21T16:11:23.257,17.28,-0.32,-0.97,0.632,
1.65844E+12,2022-07-21T16:11:23.297,17.32,-0.235,-0.904,0.613,
1.65844E+12,2022-07-21T16:11:23.337,17.36,-0.4,-0.851,0.575,
1.65844E+12,2022-07-21T16:11:23.377,17.4,-0.435,-0.949,0.678,
1.65844E+12,2022-07-21T16:11:23.417,17.44,-0.42,-1.049,0.553,
1.65844E+12,2022-07-21T16:11:23.457,17.48,-0.51,-1.337,0.405,
1.65844E+12,2022-07-21T16:11:23.497,17.52,-0.286,-1.752,0.283,
1.65844E+12,2022-07-21T16:11:23.537,17.56,-0.127,-1.507,0.515,
1.65844E+12,2022-07-21T16:11:23.577,17.6,-0.248,-1.208,0.75,
1.65844E+12,2022-07-21T16:11:23.617,17.64,-0.424,-0.77,0.813,
1.65844E+12,2022-07-21T16:11:23.657,17.68,-0.331,-0.502,0.819,
1.65844E+12,2022-07-21T16:11:23.697,17.72,-0.221,-0.503,0.593,
1.65844E+12,2022-07-21T16:11:23.737,17.76,-0.299,-0.513,0.34,
1.65844E+12,2022-07-21T16:11:23.777,17.8,-0.276,-0.536,0.302,
1.65844E+12,2022-07-21T16:11:23.817,17.84,-0.155,-0.537,0.273,
1.65844E+12,2022-07-21T16:11:23.857,17.88,-0.07,-0.495,0.133,
1.65844E+12,2022-07-21T16:11:23.897,17.92,-0.156,-0.528,0.192,
1.65844E+12,2022-07-21T16:11:23.937,17.96,-0.177,-0.776,0.173,
1.65844E+12,2022-07-21T16:11:23.977,18,-0.373,-1.371,0.1,
1.65844E+12,2022-07-21T16:11:24.017,18.04,-0.428,-1.196,0.112,
1.65844E+12,2022-07-21T16:11:24.057,18.08,-0.407,-0.896,0.239,
1.65844E+12,2022-07-21T16:11:24.097,18.12,-0.35,-1.161,0.059,
1.65844E+12,2022-07-21T16:11:24.137,18.16,-0.226,-1.073,-0.143,
1.65844E+12,2022-07-21T16:11:24.177,18.2,-0.182,-0.843,-0.171,
1.65844E+12,2022-07-21T16:11:24.217,18.24,-0.28,-0.647,-0.021,
1.65844E+12,2022-07-21T16:11:24.257,18.28,-0.306,-0.687,0.055,
1.65844E+12,2022-07-21T16:11:24.297,18.32,-0.292,-0.874,-0.007,
1.65844E+12,2022-07-21T16:11:24.337,18.36,-0.344,-0.983,0.062,
1.65844E+12,2022-07-21T16:11:24.377,18.4,-0.448,-1.045,0.195,
1.65844E+12,2022-07-21T16:11:24.417,18.44,-0.434,-0.915,0.351,
1.65844E+12,2022-07-21T16:11:24.457,18.48,-0.257,-0.814,0.386,
1.65844E+12,2022-07-21T16:11:24.497,18.52,-0.201,-0.832,0.386,
1.65844E+12,2022-07-21T16:11:24.537,18.56,-0.123,-0.872,0.438,
1.65844E+12,2022-07-21T16:11:24.577,18.6,-0.07,-0.761,0.388,
1.65844E+12,2022-07-21T16:11:24.617,18.64,-0.161,-0.641,0.36,
1.65844E+12,2022-07-21T16:11:24.657,18.68,-0.285,-0.736,0.373,
1.65844E+12,2022-07-21T16:11:24.697,18.72,-0.271,-0.923,0.315,
1.65844E+12,2022-07-21T16:11:24.737,18.76,-0.33,-1.027,0.22,
1.65844E+12,2022-07-21T16:11:24.777,18.8,-0.445,-1.143,0.265,
1.65844E+12,2022-07-21T16:11:24.817,18.84,-0.381,-1.057,0.215,
